,tweets,label
604,"Iaaa genosida 65 tanpa proses peradilan, pembunuhan di bali, sekitar jawa, dan barang siapa yang menyuarakan ini langsuuung dituduh anak cucu pki antek cina antek asing, terus apalagi ? Relawan jokowi ? Sajian alternative sejarah memang asik di pertentangkan",Non_R
605,dinas dukcapil  california ini dasar antek asing kafir antek cina komunis kamu ya,R
606,"arab beda ama cina dan keturunan asing yg lain.. mereka juga diakui sbg pribumi, turut mengikrarkan sumpah pemuda dan berjuang bersama melawan penjajah...kalo Cina mah dr dulu antek penjajah,",R
607,"Kata2 kelompok 212 gak jauh dari  : Ahok ,Jokowi, ulama dizalimi, PKI  , umat Islam dizalimi , antek cina, antek asing....  https://twitter.com/ChusnulSyantik/status/1263139981700198401 …",Non_R
608,"Catatan soal Natuna & Laut Natuna Utara (sy tdk akan mnggunakan istilah laut cina selatan), adalah bhw mmg pemerintah kt tdk berani bersikap tegas, tdk siap bersikap tegas & dilemahkan oleh opini2 dlm negeri yg disuarakan para antek asing...  https://twitter.com/OpiniRakyat2/status/1263027237235773440 …",Non_R
609,"Aku kangen indonesia tempo dulu,jauh dari penguasa dzolim,jauh dari antek asing dan kacung cina,jauh dari kriminalisasi.
Jauh dari buzzerRp",Non_R
610,"Kalau aturan diterapkan dng tegas, entar mentalitas korban malah keluar (playing victim). Pemerintah lalim, rezim antek asing-aseng-asong, komunis, menindas rakyatlah. Ini lagu usang yg selalu diputar ulang. Mau kalo aturan ditegakkan dng keras seperti rezim komunis Cina, dll?",Non_R
611,"Puasa2 pingin nyampluk mulutnya ni orang, katanya kamu nkri hrg mati, kok skg bela bachin, thet kunthet kamu sdh jd antek asing cina, otakmu hny duit duit duit, tdk mau mikir, skg bnyk pkrj kita pd nganggur, betul2 sdh jd sun bokong kau kunthet",Non_R
612,"Muslim itu ada tingkatanya, 
Dari mulai mukmin,mukhsin, mukhlis , Ihksan dan Muttaqin.
Jadi milih ustadnya pun berbeda.
Yg pemula bisa milih ustad seleb yg khotbahnya seputar hijrah, neraka & surga atau yg tereak2x TKA Cina antek asing,antek aseng, PKI, negara thogut dll
Kamu ?",Non_R
613,"bosen juga dengerin jualannya kaum fansboy ISIS /Khilafah
PKI, TKA asing, antek cina, tukang ngutang, thogut, apalagi ya ?
Mending kalian bikin donasi buat beli pulau, terus bikin deh sono kekhalifahan angkat deh tuh imam besar jd pemimpin
Daripada jd benalu di NKRI
Otak udang !",Non_R
614,"Iya yacgh...
TKA CINA
ANTEK ASING
PKI
HUTANG 
BY BACK INDOSAT
itu yg selalu di gaungkan
Basi tahu....",Non_R
615,"Deal sama cina : pemerintah antek aseng oseng2
Deal sama slain cina ; pemerintah pro asing 😆😆 repot wis sego jagung bungkus",Non_R
616,"Buat yg kena propaganda anti Cina karena antek2 Asing Barat Amrik kepentingannya satu per satu copot. Cara adu domba antek Asing itu selalu propaganda anti Cina,  PKI dll sdh gaya lama gaya Orba ngak laku lagi.  pic.twitter.com/eCmjK4piHh",Non_R
617,"Ini dikit2 antek asing antek cina padahal kami tidak ngapa2in, ya ampun sampai segitu nya membenci minoritas, melek dkit knp",Non_R
618,"terima investor bule : antek asing
dr investor Cina : antek aseng
dr ar!b : doyan juga duit arab
ngutang ga boleh,pake dana haji g boleh
ini itu dicela,trus Pak Jokowi suruh ngapain drun ?",Non_R
619,antek orba????migas+asing???cina asing gk ya???koruptor..hmmmm jiwasraya harun masiku dll???hmmm aing bingung,Non_R
620,"Ya bagus sih kalau hanya sebatas debat. Ini mah dirundung, apapun yg dilakuin udh dilabel kata2 komunis, antek asing, antek cina. Gara2 lebih dulu baca2 ngulik diluar kemampuannya Kali👀.  Apalagi bahas g30spki ya runyam makin2 dikatain komunis🙄 walaupun ada argumen dasarnya jg.",Non_R
621,"pemerintah juga punya batas utang GOBLOK elu itu pendukung Prabowo yg sakit hati krna Prabowo jdi anak buah Jokowi

pola KADRUN dapat di pahami klau gak nyerang hutang atau PKI antek cina antek asing itu aja sampek lebaran monyet😋",Non_R
622,"Ini si kelakuan kelompok yg ada di Indonesia prof,kalo ga sepaham sama kelompok mereka langsung di cap komunis antek asing,cina bla bla bla dan orang2 itu pula yg memusuhi pemerintah.",Non_R
623,"Baju merah @sinfulscint 
Baju hijau @crescentmocn
Baju hitam kribo @clardeIune
Baju hitam lurus @cpoiarin 
Ranting 1 @Iorentsai 
Ranting 2 @malgemui 
Pohon yang tumbang @nancyjeweels pic.twitter.com/suyOydOBF1",Non_R
624,digital news - digital news,Non_R
625,Engga kok engga aneh bagus sih yg hitam,Non_R
626,"Misal yg lain, rambut. Mau lurus, ikal, curly, kribo, hitam, blonde atau gimanapun, asalkan distyle dengan cocok, bagus2 saja kok.
Mau rambut jamet kalau cocok dengan face dan gaya penampilan, dan pede, bakal cocok dan gamungkin jelek sih.
Ya emg nyari cocoknya ini yg susah.",Non_R
627,"aku: jelas beda lah munaroh! lu banyangin di Indonesia tuh orangnya beraneka ragam. ada yang kulitnya putih, kuning langsat, sawo matang, coklat, hitam. ada yang kurus, gendut. rambutnya pendek, panjang, lurus, gelombang, kribo. nah coba lu liat idol Korea. sama mukanya?",R
628,Oh kalo kribo sama kulit hitam brrti jimi hendrix ya? Wkwkwkwkwkwk,Non_R
629,Mungkin karena sama kribo dan berkulit hitam wkwkw,Non_R
630,"twitter tolong bantu aku cari cowo, minggu lalu ke pakansari pake baju warma ijo agak pudar, rambutnya keriting kribo gt trs dikuncir 2 kek mickey mouse, tinggi, kurus, kulit hitam manisss, gemes bgt pengen ajak foto tp keburu ujan😭",Non_R
631,untuk pria berambut kribo yang sedang menyeruput kopi hitam. ehe,Non_R
632,"Yang rambutnya keriting dipanggil kriwil, kriting, kribo dll.
Yang hitam dipanggil item, blek, dll.
Yang hidungnya gak mancung dipanggil pesek.
Yang dahinya lebar dipanggil jenong, cunong dll.
Masih banyak lah.
Intinya sejak kecil kita itu sudah RASIS",Non_R
633,"Tolong ya, lu maksa dia buat pernyataan maaf ke publik tuh gaguna, dia nggak salah apa"" kok. 

Plis, ga cuma orang kulit hitam aja yg punya rambut afro / kribo dan bibir tebel

Please educate yourself 🙏",Non_R
634,"BADAN, ATAU PUN DIET I LOVE MY SELF BU IBU SEKALIAN MAU RAMBUT SAYA KRIBO KAYA KALIAN BILANG , MAU KULIT SAYA HITAM KAYAK KALIAN BILANG , MAU SAYA GEMUK KAYAK KALIAN BILANG INTINYA YA I LOVE MY SELF MENDING URUSIN DIRI SENDIRI GAK USAH NGURUSIN HIDUP SAYA !!!!",Non_R
635," 
 
Henry dengan wajah hitam tak beraturan, Sean dengan baju compang camping, Jinny dengan rambut kribo dan Saerom yang terpental nyungsep ke pohon duren memang wajah miris.

""Sean.. mie instanmu masih ada kan?
Ayo kita makan mie instan aja.""

 
 ",Non_R
636,"Alhamdulillah Agamaku tidak mengajarkan tentang kasta, Hitam putih, kaya, Kurang berada semua sama, kriting kribo lurus tetap sama  https://twitter.com/KeeNand__/status/1275425199702200327 …",Non_R
637,"[BREAKING] ""Saya lahir di Jakarta, dan ledekan kulit hitam, rambut kribo, sempat buat saya tidak mencintai diri sendiri. Namun saya menyadari kulit hitam itu unik. Saya harap mereka yang dulu mengejek saya bisa belajar menghargai perbedaan. Kemanusiaan tak kenal warna kulit.""  pic.twitter.com/plOmVZfBxA",Non_R
638,"Nenek.

Sebut saja namanya ba'an,orang nya ganteng,tinggi,berkulit hitam manis.berambut keriting(tapi gak sampai kribo),bergigi gingsul dan lesung pipit yang menambah manis saat dia tersenyum.(om juga kadang2 minder temenan sama dia,tapi om berpikir kalau om ini lebih",Non_R
639,"...ini dtg ke rumah di kribo reza hbs diusir ormas. 😂😂
malu sih sama brewokan, muka hitam, badan gede, tp tiap org memang ada hal/kelakuan yg gak bisa dijelaskan. untukku, ya hal begitu.
bisa menikmati pilem dgn detail adalah rezeki yg agak sulit didapat di umur yg skrg.",Non_R
640,"Nakalnya suka kambuh kalau dah pakai stiker om om berjas hitam, rambut kuning kribo. 😶",Non_R
641,"orientasi seksual itu anugrah, sudah dibawa dari lahir, tidak bisa dipilih dan itu tidak bisa diubah. Sama seperti loe ga bisa memilih untuk terlahir kulit hitam atau putih, terlahir dengan rambut kribo atau lurus, terlahir untuk menjadi perempuan atau laki-laki.",Non_R
642,"Kiri baju hitam dong. Btw yg baju putih tengah rambut kribo, siapa ya?  https://twitter.com/BreRedana/status/1269210245307326464 …",Non_R
643,"Dipanggil ""keriting, kribo, hitam dan sejenisnya"". Sebenarnya ga masalah sama fisik aku, tapi mereka jadikan olokan dan julukan, itu yang menyakitkan.",Non_R
644,"pengalaman yg aku alami/temui memang ngga se-extreme apa yg terjadi di US sekaran. tapi sadar ngga celetukan tentang: rambut kribo, kulit gelap/hitam, mata sipit, agama & dll., yg dikemas sebagai “candaan” itu bibit rasisme yg ujungnya menimbulkan kesenjangan...",Non_R
645,"PLAY & Let The Fun Begin 😱
Like + RT + Click ⬇️
 https://www.reddeergames.com 
Did You see it? 🙈 pic.twitter.com/45a6EF3ixr",Non_R
646,"Jadi hitam dan keriting juga gak mudah di Indonesia.
Banyak orang Papua yang dianggap rendah.
Jangankan org Papua yang memang hitam banget, orang hitam dikit aja udah dipanggil ambon, kribo, dll.",Non_R
647,"hitam manis kata temenku dolo, kribo, tinggi, tetannga gw dolo, baikkk, anak osis, jago volly, rumahnya deket gereja sama masjid @kribbo13",Non_R
648,"Kopi hitam ga pake gula. Trus minum dengan ampasnya, di jami  tuh",Non_R
649,Yang hitam paling bawah kok mencurigakan,Non_R
650,"• Lahir di Jakarta 
• Besar di Bekasi & Karawang
• Ibuk orang Jateng
• Bapak orang Jateng

Sering ditanya: ""Kamu turunan Ambon ya?!"" 
Hitam legam-mata besar-kribo  https://twitter.com/bintangemon/status/1259421292576440321 …",Non_R
651,kribo apa yg hitam?,Non_R
652,"disini emang rasis kok ke org Papua. gausah ngomong ttg org papua, org yg hitam atau keriting/kribo aja dikatain kok.",Non_R
653,Tahun 2016 ayah jerom meninggal dan setelah 3hariannya jerom masuk kuliah ketika jerom pulang lagi lagi jerom melihat sosok manusia hitam rambutnya kribo tapi panjang dan besar dan matanya merah dan ia hanya melihat jerom terus karena ketahuan jerom melihatnya,Non_R
654,ALAN KRIBO - Cara Rambut Tetap Hitam dan Kilau Dengan Kopi Murni  https://youtu.be/hqKPJU84o4c  lewat @YouTube,Non_R
655,"Duo kribo eta mh a, 
Album semut hitam atuh yu",Non_R
656,"Malang kali cumi ini, sudah pun gosong, hitam putih pula fotonya dibuat. ☹️
.
#cumi #kribo #gosong #hitamputih #malang  https://www.instagram.com/p/B-fELV4BcfR/?igshid=16mz42jllg459 …",Non_R
657,"Lagi di soto kambing hitam duo kribo nih, lagi makan usus 12 jari",Non_R
658,Si hitam kribo bangsat,Non_R
659,"jika ada yg insekyur karena merasa dirinya ugly. orang"" seluruh dunia bilang kamu cantik. kulit hitam eksotis. rambut kribo unik. badan pendek cute!!

ketika ada yg percaya diri merasa dirinya cukup cantik.
netizen : apanya cantik si pendek dekil, buluk, halalalallahhh bcod",Non_R
660,"Iklan pantene di yutup bagus ya, kayak ngubah campaign mereka dari yang perempuan itu rambutnya harus lurus, hitam panjang. Tapi di iklan ini mereka banteng stir kalau berpenampilan menarik itu gak kenal batasan, apa lagi cuma perihal rambut pendek atau kribo.",Non_R
661,"Dubes nya pasti takut dgn saibaba yg mereka anggap sebagai dewa,berwajah dekil,pendek,hitam dan rambut kribo,mereka menganggap nya dewa.. btw,gmn y kbr nya para artis & aktris muslim India,apakah mrk d bantai juga??
#SolidarityForIndiaMoslem",Non_R
662,"Rambut kribo dipopulerkan pada pertengahan 1960-an, orang2kulit hitam di Amerika mendefinisikan ulang diri mrk. Dipicu peristiwa pembunuhan tokoh HAM Afrika-Amerika, Malcolm X, pada 21 Februari 1965, mereka melancarkan sebuah “revolusi sunyi”, tanpa turun ke jalan.  pic.twitter.com/taLzwC2OXd",Non_R
663,"Rambut kribo mulai dipopulerkan pada pertengahan 1960-an, orang2 kulit hitam di Amerika mendefinisikan ulang diri mrka. Dipicu peristiwa pembunuhan tokoh HAM Afrika-Amerika, Malcolm X, pada 21 Februari 1965, mereka melancarkan sebuah “revolusi sunyi”, tanpa turun ke jalan.  pic.twitter.com/RjlQ28w7vC",Non_R
664,"Berkarya itu kga pandang rupa. Mau dia, maaf, Anda anggap jelek, hitam, kribo & lainnya, jika karyanya mampu berbicara kenapa harus membenci? Apalagi jika mannernya mendukung. Saya akan sangat mendukung!",Non_R
665,"Gw muak lihat cara mainnya si kribo hitam, sok hebat sok jago, skill pas2an aja banyak tingkah Ngerusak permainan & serangan Juve, bola yg seharusnya buru2 di oper ke teman, ini malah di delay & di gocek2 gak jelas sehingga bola direbut sm lawan. Jual aja tuh si kribo",Non_R
666,"PLAY & Let The Fun Begin 😱
Like + RT + Click ⬇️
 https://www.reddeergames.com 
Did You see it? 🙈 pic.twitter.com/45a6EF3ixr",Non_R
667,"Selama aku sakit, entah kenapa aku bisa melihat makhluk-makhluk aneh yang ada di dalam rumah. Tapi yang sering aku lihat adalah sosok yang bentuknya sangat besar, berkulit hitam seperti arang dan berambut kribo yang menempati gudang.",Non_R
668,Kirain belakang topeng nya itu rambut item lebar kribo gt😭 eh bukan ternyata cuma bayangan hitam,Non_R
669,"Julukan nm kalian selama proses pertumbuhan

Nama asli: Muhammad Zaky Al Ghifary
SD        : Jakbel
SMP     : Upil, Jaki
SMA     : Patkay, Patung, Kayu, Singa, Leona(?)
Kuliah   : Jemb*d, Bang Is, Patkay, Kribo, Najis, Hitam
Rumah : Kakak, Bangladesh, Bolang  https://twitter.com/szasakina/status/1222534549097181184 …",Non_R
670,"Akutu papanya kebule2an, mamahnya wajah oriental , pramugari mantan model. Kakakku mirip banget papa. Growing up is quite hard. Karena aku tu kulit hitam, mata bulat hidung besar  rambut kriting kribo. Sering dibilang anak pungut. Awalnya itu kenapa obses sama makeup.  pic.twitter.com/bt78aiH0eu",Non_R
671,"Pernah gak d fuck rame2 sama beda2 negara beda2 kontol d satu ranjang nonstop. 
Lokal international hitam putih botak gondrong kribo tatto tinggi brewok  short athlete teen muscle pgysique bodybuilder 15_65 th.  pic.twitter.com/cy4f6MtgYX",Non_R
672,"Mau kulit hitam, putih, sawo mateng, kuning langsat kek. Mau rambut, lurus, kribo, gelombang, panjang atau pendek. Mau badan kurus, gendut. Hijab atau non hijab yah tetep intinya kalo cakep mah cakep aja sih. Yah gacakep juga asal pede mah bagus aja, cuman ya gtu, susah pedenya.",Non_R
673,Yg hitam rambut kribo.. 😁,Non_R
674,Semakin hitam legam...,Non_R
675,Semakin hitam legam....,Non_R
676,"Kalau ketemu Blackpink, aku mau ngajak mereka bikin video tiktok ala-ala gitu deh 😆 bikin videonya pake kacamata hitam + wig kribo biar tambah kece 😃 @thebobbateagrl @alsyalpaca @hazelenaa #GA_BLACKPINKINA",Non_R
677,"Tapi sisi lain lagi, org Korea (karena udh kebanyakan sepuh), ga semuanya siap untuk terima globalisasi. Mereka itu homogen banget.

Orang Afrika/berkulit hitam itu ga diterima di sauna. ""Mereka bisa bikin airnya kotor""

Di eskalator, rambut kribo bisa tiba2 dipegang2.

So.. well",Non_R
678,"Rambut kribo, kulit hitam beta philosophy nya nigeria mengalir dalam darah beta 🤪",Non_R
679,"Liat Babe Cabita di Hitam Putih
😄 : Mak liat rambutnya dia kaya ada bayangannya gitu ga?
🙄 : Iya
😄 : Oh ya udah, tak kirain mataku yang bermasalah.

Kesimpulan : Ternyata rambut kribo itu kalo diliatin dari jauh, ada efek shadownya 👥
Bikin pusing yang liat 🤯",Non_R
680,"Jidat item, jenggot kribo 😁",Non_R
681,"Hitam itu cantik, putih itu cantik, gendut itu cantik, kurus itu cantik, kribo itu cantik, lurus itu cantik. Yang busuk itu satu MULUT LOO SAT !!",Non_R
682,"Koleksinyaaaaa kribo smua ik....kaya yg py obsesi sm yg hitam kulit keriting rambut....
Jiaaahhh..ane termasuk neh😎🙈",Non_R
683,ALAN KRIBO - Perjalanan Mencari Kayu Hitam Kalimantan  https://www.youtube.com/watch?v=KpjBc3B9Z8I&feature=share …,Non_R
684,ALAN KRIBO - Perjalanan Mencari Kayu Hitam Kalimantan  https://youtu.be/KpjBc3B9Z8I  lewat @YouTube,Non_R
685,"Sjauh ini varian kuntilanak emng 2 jenis, merah dan putih. 
Yg merah mukanya hitam rambut kribo,
Yg putih mukanya putih pucat rambut lurus tergerai.",Non_R
